,RaceId,DriverId,ConstructorId_x,GridNumber,DriverPosition,ConstructorId_y,QualifyingPosition
3993,980,817,9,6,3,9.0,6.0
3994,980,822,131,3,5,131.0,3.0
3995,980,825,210,12,15,210.0,13.0
3996,980,826,5,19,12,5.0,17.0
3997,980,828,15,17,16,15.0,19.0
3998,980,830,9,5,\N,9.0,5.0
3999,980,832,5,13,10,5.0,14.0
4000,980,835,4,14,13,4.0,10.0
4001,980,836,15,18,\N,15.0,20.0
4002,980,838,1,20,14,1.0,15.0
4003,980,839,10,9,9,10.0,9.0
4004,980,840,3,15,11,3.0,18.0
4005,981,1,131,1,1,131.0,1.0
4006,981,4,1,19,17,1.0,13.0
4007,981,8,6,5,5,6.0,7.0
4008,981,13,3,7,8,3.0,9.0
4009,981,20,6,6,3,6.0,8.0
4010,981,154,210,20,15,210.0,20.0
4011,981,807,4,14,13,4.0,12.0
4012,981,815,10,10,9,10.0,11.0
4013,981,817,9,16,4,9.0,3.0
4014,981,822,131,4,2,131.0,6.0
4015,981,825,210,9,11,210.0,16.0
4016,981,826,5,8,12,5.0,14.0
4017,981,828,15,11,18,15.0,18.0
4018,981,830,9,13,10,9.0,2.0
4019,981,832,5,15,14,5.0,15.0
4020,981,835,4,17,\N,4.0,17.0
4021,981,836,15,12,16,15.0,19.0
4022,981,838,1,18,\N,1.0,10.0
4023,981,839,10,3,6,10.0,5.0
4024,981,840,3,2,7,3.0,4.0
4025,982,1,131,5,1,131.0,5.0
4026,982,4,1,8,\N,1.0,8.0
4027,982,8,6,4,\N,6.0,4.0
4028,982,13,3,17,11,3.0,17.0
4029,982,20,6,1,\N,6.0,1.0
4030,982,154,210,15,9,210.0,15.0
4031,982,807,4,7,\N,4.0,7.0
4032,982,815,10,12,5,10.0,12.0
4033,982,817,9,3,2,9.0,3.0
4034,982,822,131,6,3,131.0,6.0
4035,982,825,210,16,\N,210.0,16.0
4036,982,826,5,13,\N,5.0,13.0
4037,982,828,15,20,\N,15.0,20.0
4038,982,830,9,2,\N,9.0,2.0
4039,982,832,5,10,4,5.0,10.0
4040,982,835,4,11,6,4.0,11.0
4041,982,836,15,19,12,15.0,19.0
4042,982,838,1,9,7,1.0,9.0
4043,982,839,10,14,10,10.0,14.0
4044,982,840,3,18,8,3.0,18.0
4045,983,1,131,1,2,131.0,1.0
4046,983,4,1,10,11,1.0,10.0
4047,983,8,6,0,\N,6.0,2.0
4048,983,13,3,11,9,3.0,11.0
4049,983,20,6,20,4,6.0,20.0
4050,983,154,210,16,13,210.0,16.0
4051,983,807,4,8,16,4.0,8.0
4052,983,815,10,9,6,10.0,9.0
4053,983,817,9,4,3,9.0,4.0
4054,983,822,131,5,5,131.0,5.0
4055,983,825,210,17,12,210.0,17.0
4056,983,828,15,19,18,15.0,19.0
4057,983,830,9,3,1,9.0,3.0
4058,983,832,5,14,\N,5.0,14.0
4059,983,835,4,12,15,4.0,12.0
4060,983,836,15,18,17,15.0,18.0
4061,983,838,1,7,7,1.0,7.0
4062,983,839,10,6,10,10.0,6.0
4063,983,840,3,13,8,3.0,13.0
4064,983,842,5,15,14,5.0,15.0
4065,984,1,131,1,1,131.0,1.0
4066,984,4,1,20,11,1.0,10.0
4067,984,8,6,10,5,6.0,6.0
4068,984,13,3,8,10,3.0,9.0
4069,984,20,6,2,\N,6.0,3.0
4070,984,154,210,13,9,210.0,16.0
4071,984,807,4,11,\N,4.0,12.0
4072,984,815,10,7,7,10.0,8.0
4073,984,817,9,3,3,9.0,4.0
4074,984,822,131,6,4,131.0,2.0
4075,984,825,210,12,8,210.0,13.0
4076,984,828,15,16,\N,15.0,19.0
4077,984,830,9,4,2,9.0,5.0
4078,984,832,5,19,\N,5.0,15.0
4079,984,835,4,18,12,4.0,14.0
4080,984,836,15,17,15,15.0,20.0
4081,984,838,1,9,14,1.0,11.0
4082,984,839,10,5,6,10.0,7.0
4083,984,840,3,15,\N,3.0,18.0
4084,984,842,5,14,13,5.0,17.0
4085,985,1,131,1,1,131.0,1.0
4086,985,4,1,8,\N,1.0,9.0
4087,985,8,6,5,3,6.0,5.0
4088,985,13,3,10,9,3.0,11.0
4089,985,20,6,2,2,6.0,2.0
4090,985,154,210,12,14,210.0,14.0
4091,985,807,4,18,\N,4.0,15.0
4092,985,815,10,9,8,10.0,10.0
4093,985,817,9,4,\N,9.0,4.0
4094,985,822,131,3,5,131.0,3.0
4095,985,825,210,17,16,210.0,20.0
4096,985,826,5,11,10,5.0,12.0
4097,985,828,15,13,15,15.0,16.0
4098,985,830,9,16,4,9.0,6.0
4099,985,832,4,7,7,4.0,8.0
4100,985,836,15,14,\N,15.0,19.0
4101,985,838,1,20,12,1.0,13.0
4102,985,839,10,6,6,10.0,7.0
4103,985,840,3,15,11,3.0,17.0
4104,985,843,5,19,13,5.0,18.0
4105,986,1,131,3,9,131.0,3.0
4106,986,4,1,18,10,1.0,14.0
4107,986,8,6,5,3,6.0,5.0
4108,986,13,3,10,11,3.0,11.0
4109,986,20,6,1,4,6.0,1.0
4110,986,154,210,15,15,210.0,19.0
4111,986,807,4,7,\N,4.0,8.0
4112,986,815,10,9,7,10.0,10.0
4113,986,817,9,16,\N,9.0,7.0
4114,986,822,131,4,2,131.0,4.0
4115,986,825,210,14,8,210.0,18.0
4116,986,828,15,12,\N,15.0,16.0
4117,986,830,9,2,1,9.0,2.0
4118,986,832,4,8,\N,4.0,9.0
4119,986,836,15,13,14,15.0,17.0
4120,986,838,1,19,12,1.0,15.0
4121,986,839,10,6,5,10.0,6.0
4122,986,840,3,11,6,3.0,12.0
4123,986,842,5,20,13,,
4124,986,843,5,17,\N,5.0,13.0
4125,987,1,131,20,4,131.0,20.0
4126,987,4,1,6,8,1.0,7.0
4127,987,8,6,3,3,6.0,3.0
4128,987,13,3,9,7,3.0,10.0
4129,987,20,6,2,1,6.0,2.0
4130,987,154,210,11,15,210.0,12.0
4131,987,807,4,7,10,4.0,8.0
4132,987,815,10,5,9,10.0,6.0
4133,987,817,9,14,6,9.0,5.0
4134,987,822,131,1,2,131.0,1.0
4135,987,825,210,13,\N,210.0,14.0
4136,987,828,15,17,13,15.0,19.0
4137,987,830,9,4,5,9.0,4.0
4138,987,832,4,8,11,4.0,9.0
4139,987,836,15,15,14,15.0,16.0
4140,987,838,1,12,\N,1.0,13.0
4141,987,839,10,10,\N,10.0,11.0
4142,987,840,3,16,16,3.0,18.0
4143,987,842,5,19,12,5.0,17.0
4144,987,843,5,18,\N,5.0,15.0
4145,988,1,131,2,2,131.0,2.0
4146,988,4,1,11,9,1.0,11.0
4147,988,8,6,5,4,6.0,5.0
4148,988,13,3,10,10,3.0,10.0
4149,988,20,6,3,3,6.0,3.0
4150,988,154,210,16,11,210.0,16.0
4151,988,807,4,7,6,4.0,7.0
4152,988,815,10,8,7,10.0,8.0
4153,988,817,9,4,\N,9.0,4.0
4154,988,822,131,1,1,131.0,1.0
4155,988,825,210,14,13,210.0,14.0
4156,988,828,15,19,17,15.0,19.0
4157,988,830,9,6,5,9.0,6.0
4158,988,832,4,12,\N,4.0,12.0
4159,988,836,15,18,14,15.0,18.0
4160,988,838,1,13,12,1.0,13.0
4161,988,839,10,9,8,10.0,9.0
4162,988,840,3,15,18,3.0,15.0
4163,988,842,5,17,16,5.0,17.0
4164,988,843,5,20,15,5.0,20.0
4165,989,1,131,1,2,131.0,1.0
4166,989,4,1,10,5,1.0,11.0
4167,989,8,6,2,3,6.0,2.0
4168,989,20,6,3,1,6.0,3.0
4169,989,154,210,6,\N,210.0,7.0
4170,989,807,4,7,7,4.0,8.0
4171,989,815,10,12,11,10.0,13.0
4172,989,817,9,8,4,9.0,5.0
4173,989,822,131,15,8,131.0,10.0
4174,989,825,210,5,\N,210.0,6.0
4175,989,828,15,17,\N,15.0,17.0
4176,989,830,9,4,6,9.0,4.0
4177,989,832,4,9,10,4.0,9.0
4178,989,838,1,11,9,1.0,12.0
4179,989,839,10,14,12,10.0,15.0
4180,989,840,3,13,14,3.0,14.0
4181,989,842,5,20,\N,5.0,20.0
4182,989,843,5,16,15,5.0,16.0
4183,989,844,15,18,13,15.0,18.0
4184,989,845,3,19,\N,3.0,19.0
4185,990,1,131,9,3,131.0,4.0
4186,990,4,1,13,7,1.0,13.0
4187,990,8,6,2,\N,6.0,2.0
4188,990,20,6,1,1,6.0,1.0
4189,990,154,210,16,13,210.0,16.0
4190,990,807,4,7,6,4.0,8.0
4191,990,815,10,12,16,10.0,12.0
4192,990,817,9,4,\N,9.0,5.0
4193,990,822,131,3,2,131.0,3.0
4194,990,825,210,6,5,210.0,7.0
4195,990,828,15,17,9,15.0,17.0
4196,990,830,9,15,\N,9.0,15.0
4197,990,832,4,10,11,4.0,10.0
4198,990,838,1,14,8,1.0,14.0
4199,990,839,10,8,10,10.0,9.0
4200,990,840,3,20,14,3.0,20.0
4201,990,842,5,5,4,5.0,6.0
4202,990,843,5,11,17,5.0,11.0
4203,990,844,15,19,12,15.0,19.0
4204,990,845,3,18,15,3.0,18.0
4205,991,1,131,4,4,131.0,4.0
4206,991,4,1,13,7,1.0,13.0
4207,991,8,6,2,3,6.0,2.0
4208,991,20,6,1,8,6.0,1.0
4209,991,154,210,10,17,210.0,10.0
4210,991,807,4,7,6,4.0,7.0
4211,991,815,10,8,12,10.0,8.0
4212,991,817,9,6,1,9.0,6.0
4213,991,822,131,3,2,131.0,3.0
4214,991,825,210,11,10,210.0,11.0
4215,991,828,15,20,16,15.0,20.0
4216,991,830,9,5,5,9.0,5.0
4217,991,832,4,9,9,4.0,9.0
4218,991,838,1,14,13,1.0,14.0
4219,991,839,10,12,11,10.0,12.0
4220,991,840,3,18,14,3.0,18.0
4221,991,842,5,17,18,5.0,17.0
4222,991,843,5,15,20,5.0,15.0
4223,991,844,15,19,19,15.0,19.0
4224,991,845,3,16,15,3.0,16.0
4225,992,1,131,2,1,131.0,2.0
4226,992,4,1,12,7,1.0,13.0
4227,992,8,6,6,2,6.0,6.0
4228,992,20,6,1,4,6.0,1.0
4229,992,154,210,20,\N,210.0,20.0
4230,992,807,4,14,\N,4.0,9.0
4231,992,815,10,8,3,10.0,8.0
4232,992,817,9,4,\N,9.0,4.0
4233,992,822,131,3,\N,131.0,3.0
4234,992,825,210,15,13,210.0,15.0
4235,992,828,15,18,11,15.0,18.0
4236,992,830,9,5,\N,9.0,5.0
4237,992,832,4,9,5,4.0,10.0
4238,992,838,1,16,9,1.0,16.0
4239,992,839,10,7,\N,10.0,7.0
4240,992,840,3,10,8,3.0,11.0
4241,992,842,5,17,12,5.0,17.0
4242,992,843,5,19,10,5.0,19.0
4243,992,844,15,13,6,15.0,14.0
4244,992,845,3,11,\N,3.0,12.0
4245,993,1,131,1,1,131.0,1.0
4246,993,4,1,8,8,1.0,8.0
4247,993,8,6,4,\N,6.0,4.0
4248,993,20,6,3,4,6.0,3.0
4249,993,154,210,10,\N,210.0,10.0
4250,993,807,4,16,\N,4.0,16.0
4251,993,815,10,15,9,10.0,15.0
4252,993,817,9,6,5,9.0,6.0
4253,993,822,131,2,2,131.0,2.0
4254,993,825,210,7,6,210.0,7.0
4255,993,828,15,17,13,15.0,17.0
4256,993,830,9,5,3,9.0,5.0
4257,993,832,4,9,7,4.0,9.0
4258,993,838,1,11,\N,1.0,11.0
4259,993,839,10,13,\N,10.0,13.0
4260,993,840,3,18,11,3.0,19.0
4261,993,842,5,12,\N,5.0,12.0
4262,993,843,5,20,12,5.0,20.0
4263,993,844,15,14,10,15.0,14.0
4264,993,845,3,19,14,3.0,18.0
4265,994,1,131,3,3,131.0,3.0
4266,994,4,1,7,\N,1.0,7.0
4267,994,8,6,4,4,6.0,4.0
4268,994,20,6,2,2,6.0,2.0
4269,994,154,210,18,15,210.0,15.0
4270,994,807,4,11,8,4.0,11.0
4271,994,815,10,9,12,10.0,9.0
4272,994,817,9,1,1,9.0,1.0
4273,994,822,131,5,5,131.0,5.0
4274,994,825,210,19,13,210.0,19.0
4275,994,828,15,16,11,15.0,17.0
4276,994,830,9,20,9,9.0,20.0
4277,994,832,4,8,10,4.0,8.0
4278,994,838,1,12,14,1.0,12.0
4279,994,839,10,6,6,10.0,6.0
4280,994,840,3,17,17,3.0,18.0
4281,994,842,5,10,7,5.0,10.0
4282,994,843,5,15,\N,5.0,16.0
4283,994,844,15,14,\N,15.0,14.0
4284,994,845,3,13,16,3.0,13.0
4285,995,1,131,4,5,131.0,4.0
4286,995,4,1,14,\N,1.0,14.0
4287,995,8,6,5,6,6.0,5.0
4288,995,20,6,1,1,6.0,1.0
4289,995,154,210,20,12,210.0,20.0
4290,995,807,4,7,7,4.0,7.0
4291,995,815,10,10,14,10.0,10.0
4292,995,817,9,6,4,9.0,6.0
4293,995,822,131,2,2,131.0,2.0
4294,995,825,210,11,13,210.0,11.0
4295,995,828,15,19,15,15.0,19.0
4296,995,830,9,3,3,9.0,3.0
4297,995,832,4,9,8,4.0,9.0
4298,995,838,1,15,16,1.0,15.0
4299,995,839,10,8,9,10.0,8.0
4300,995,840,3,17,\N,3.0,17.0
4301,995,842,5,16,11,5.0,16.0
4302,995,843,5,12,\N,5.0,12.0
4303,995,844,15,13,10,15.0,13.0
4304,995,845,3,18,17,3.0,18.0
4305,996,1,131,1,1,131.0,1.0
4306,996,4,1,16,16,1.0,16.0
4307,996,8,6,6,3,6.0,6.0
4308,996,20,6,3,5,6.0,3.0
4309,996,154,210,10,11,210.0,10.0
4310,996,807,4,12,9,4.0,12.0
4311,996,815,10,13,\N,10.0,13.0
4312,996,817,9,5,4,9.0,5.0
4313,996,822,131,2,7,131.0,2.0
4314,996,825,210,9,6,210.0,9.0
4315,996,828,15,15,13,15.0,15.0
4316,996,830,9,4,2,9.0,4.0
4317,996,832,4,7,8,4.0,7.0
4318,996,838,1,17,12,1.0,18.0
4319,996,839,10,11,\N,10.0,11.0
4320,996,840,3,19,17,3.0,20.0
4321,996,842,5,14,\N,5.0,14.0
4322,996,843,5,20,14,5.0,17.0
4323,996,844,15,8,10,15.0,8.0
4324,996,845,3,18,15,3.0,19.0
4325,997,1,131,2,\N,131.0,2.0
4326,997,4,1,13,8,1.0,14.0
4327,997,8,6,3,2,6.0,4.0
4328,997,20,6,6,3,6.0,3.0
4329,997,154,210,5,4,210.0,6.0
4330,997,807,4,10,\N,4.0,10.0
4331,997,815,10,16,7,10.0,17.0
4332,997,817,9,7,\N,9.0,7.0
4333,997,822,131,1,\N,131.0,1.0
4334,997,825,210,8,5,210.0,8.0
4335,997,828,15,20,10,15.0,20.0
4336,997,830,9,4,1,9.0,5.0
4337,997,832,4,9,12,4.0,9.0
4338,997,838,1,15,15,1.0,16.0
4339,997,839,10,11,6,10.0,11.0
4340,997,840,3,14,14,3.0,15.0
4341,997,842,5,12,11,5.0,12.0
4342,997,843,5,19,\N,5.0,19.0
4343,997,844,15,18,9,15.0,13.0
4344,997,845,3,17,13,3.0,18.0
4345,998,1,131,1,2,131.0,1.0
4346,998,4,1,13,8,1.0,13.0
4347,998,8,6,3,3,6.0,3.0
4348,998,20,6,2,1,6.0,2.0
4349,998,154,210,8,\N,210.0,8.0
4350,998,807,4,11,6,4.0,11.0
4351,998,815,10,12,10,10.0,12.0
4352,998,817,9,6,5,9.0,6.0
4353,998,822,131,4,4,131.0,4.0
4354,998,825,210,7,9,210.0,7.0
4355,998,828,15,15,\N,15.0,15.0
4356,998,830,9,5,\N,9.0,5.0
4357,998,832,4,16,\N,4.0,16.0
4358,998,838,1,17,11,1.0,17.0
4359,998,839,10,10,7,10.0,10.0
4360,998,840,3,19,12,3.0,19.0
4361,998,842,5,14,13,5.0,14.0
4362,998,843,5,0,\N,5.0,20.0
4363,998,844,15,9,\N,15.0,9.0
4364,998,845,3,18,14,3.0,18.0
4365,999,1,131,14,1,131.0,14.0
4366,999,4,1,11,16,1.0,11.0
4367,999,8,6,3,3,6.0,3.0
4368,999,20,6,1,\N,6.0,1.0
4369,999,154,210,6,6,210.0,6.0
4370,999,807,4,7,5,4.0,7.0
4371,999,815,10,10,7,10.0,10.0
4372,999,817,9,20,\N,9.0,15.0
4373,999,822,131,2,2,131.0,2.0
4374,999,825,210,5,11,210.0,5.0
4375,999,828,15,13,9,15.0,13.0
4376,999,830,9,4,4,9.0,4.0
4377,999,832,4,8,12,4.0,8.0
4378,999,838,1,19,13,1.0,20.0
4379,999,839,10,15,8,10.0,16.0
4380,999,840,3,18,\N,3.0,19.0
4381,999,842,5,16,14,5.0,17.0
4382,999,843,5,17,10,5.0,18.0
4383,999,844,15,9,15,15.0,9.0
4384,999,845,3,12,\N,3.0,12.0
4385,1000,1,131,1,1,131.0,1.0
4386,1000,4,1,11,8,1.0,11.0
4387,1000,8,6,3,3,6.0,3.0
4388,1000,20,6,4,2,6.0,4.0
4389,1000,154,210,10,10,210.0,10.0
4390,1000,807,4,13,12,4.0,13.0
4391,1000,815,10,19,14,10.0,19.0
4392,1000,817,9,12,4,9.0,12.0
4393,1000,822,131,2,5,131.0,2.0
4394,1000,825,210,9,7,210.0,9.0
4395,1000,828,15,14,15,15.0,14.0
4396,1000,830,9,7,\N,9.0,7.0
4397,1000,832,4,5,9,4.0,5.0
4398,1000,838,1,16,\N,1.0,16.0
4399,1000,839,10,18,13,10.0,18.0
4400,1000,840,3,15,17,3.0,15.0
4401,1000,842,5,6,6,5.0,6.0
4402,1000,843,5,8,11,5.0,8.0
4403,1000,844,15,17,\N,15.0,17.0
4404,1000,845,3,20,16,3.0,20.0
4405,1001,1,131,1,2,131.0,1.0
4406,1001,4,1,15,\N,1.0,17.0
4407,1001,8,6,6,\N,6.0,6.0
4408,1001,20,6,2,1,6.0,2.0
4409,1001,154,210,5,7,210.0,5.0
4410,1001,807,4,20,\N,4.0,15.0
4411,1001,815,10,4,5,10.0,4.0
4412,1001,817,9,8,\N,9.0,8.0
4413,1001,822,131,19,4,131.0,10.0
4414,1001,825,210,9,8,210.0,9.0
4415,1001,828,15,13,10,15.0,14.0
4416,1001,830,9,7,3,9.0,7.0
4417,1001,832,4,14,11,4.0,16.0
4418,1001,838,1,18,15,1.0,20.0
4419,1001,839,10,3,6,10.0,3.0
4420,1001,840,3,17,13,3.0,19.0
4421,1001,842,5,10,9,5.0,11.0
4422,1001,843,5,11,14,5.0,12.0
4423,1001,844,15,12,\N,15.0,13.0
4424,1001,845,3,16,12,3.0,18.0
4425,1002,1,131,3,1,131.0,3.0
4426,1002,4,1,13,\N,1.0,13.0
4427,1002,8,6,1,2,6.0,1.0
4428,1002,20,6,2,4,6.0,2.0
4429,1002,154,210,6,\N,210.0,6.0
4430,1002,807,4,20,14,4.0,14.0
4431,1002,815,10,14,8,10.0,16.0
4432,1002,817,9,19,\N,9.0,15.0
4433,1002,822,131,4,3,131.0,4.0
4434,1002,825,210,11,17,210.0,11.0
4435,1002,828,15,18,16,15.0,19.0
4436,1002,830,9,5,5,9.0,5.0
4437,1002,832,4,7,9,4.0,7.0
4438,1002,838,1,17,13,1.0,20.0
4439,1002,839,10,8,7,10.0,8.0
4440,1002,840,3,10,10,3.0,10.0
4441,1002,842,5,9,15,5.0,9.0
4442,1002,843,5,16,\N,5.0,18.0
4443,1002,844,15,15,12,15.0,17.0
4444,1002,845,3,12,11,3.0,12.0
4445,1003,1,131,1,1,131.0,1.0
4446,1003,4,1,11,7,1.0,11.0
4447,1003,8,6,5,5,6.0,5.0
4448,1003,20,6,3,3,6.0,3.0
4449,1003,154,210,8,15,210.0,8.0
4450,1003,807,4,10,10,4.0,10.0
4451,1003,815,10,7,16,10.0,7.0
4452,1003,817,9,6,6,9.0,6.0
4453,1003,822,131,4,4,131.0,4.0
4454,1003,825,210,16,18,210.0,16.0
4455,1003,828,15,14,11,15.0,14.0
4456,1003,830,9,2,2,9.0,2.0
4457,1003,832,4,12,8,4.0,12.0
4458,1003,838,1,18,12,1.0,18.0
4459,1003,839,10,9,\N,10.0,9.0
4460,1003,840,3,20,14,3.0,20.0
4461,1003,842,5,15,13,5.0,15.0
4462,1003,843,5,17,17,5.0,17.0
4463,1003,844,15,13,9,15.0,13.0
4464,1003,845,3,19,19,3.0,19.0
4465,1004,1,131,2,1,131.0,2.0
4466,1004,4,1,16,14,1.0,17.0
4467,1004,8,6,4,4,6.0,4.0
4468,1004,20,6,3,3,6.0,3.0
4469,1004,154,210,9,11,210.0,9.0
4470,1004,807,4,12,12,4.0,15.0
4471,1004,815,10,8,10,10.0,8.0
4472,1004,817,9,18,6,9.0,12.0
4473,1004,822,131,1,2,131.0,1.0
4474,1004,825,210,5,8,210.0,5.0
4475,1004,828,15,10,13,15.0,10.0
4476,1004,830,9,19,5,9.0,11.0
4477,1004,832,4,11,17,4.0,14.0
4478,1004,838,1,15,16,1.0,19.0
4479,1004,839,10,6,9,10.0,6.0
4480,1004,840,3,14,15,3.0,20.0
4481,1004,842,5,17,\N,5.0,13.0
4482,1004,843,5,20,\N,5.0,16.0
4483,1004,844,15,7,7,15.0,7.0
4484,1004,845,3,13,18,3.0,18.0
4485,1005,1,131,1,1,131.0,1.0
4486,1005,4,1,18,14,1.0,18.0
4487,1005,8,6,4,5,6.0,4.0
4488,1005,20,6,8,6,6.0,9.0
4489,1005,154,210,5,8,210.0,5.0
4490,1005,807,4,16,\N,4.0,16.0
4491,1005,815,10,9,7,10.0,10.0
4492,1005,817,9,15,4,9.0,15.0
4493,1005,822,131,2,2,131.0,2.0
4494,1005,825,210,12,\N,210.0,12.0
4495,1005,828,15,20,12,15.0,20.0
4496,1005,830,9,3,3,9.0,3.0
4497,1005,832,4,13,10,4.0,13.0
4498,1005,838,1,19,15,1.0,19.0
4499,1005,839,10,11,9,10.0,8.0
4500,1005,840,3,14,17,3.0,14.0
4501,1005,842,5,7,11,5.0,7.0
4502,1005,843,5,6,13,5.0,6.0
4503,1005,844,15,10,\N,15.0,11.0
4504,1005,845,3,17,16,3.0,17.0
4505,1006,1,131,1,3,131.0,1.0
4506,1006,4,1,13,\N,1.0,16.0
4507,1006,8,6,2,1,6.0,3.0
4508,1006,20,6,5,4,6.0,2.0
4509,1006,154,210,8,\N,210.0,8.0
4510,1006,807,4,7,6,4.0,7.0
4511,1006,815,10,10,8,10.0,10.0
4512,1006,817,9,4,\N,9.0,5.0
4513,1006,822,131,3,5,131.0,4.0
4514,1006,825,210,12,\N,210.0,12.0
4515,1006,828,15,16,10,15.0,19.0
4516,1006,830,9,18,2,9.0,15.0
4517,1006,832,4,11,7,4.0,11.0
4518,1006,838,1,17,11,1.0,20.0
4519,1006,839,10,6,\N,10.0,6.0
4520,1006,840,3,15,14,3.0,18.0
4521,1006,842,5,19,12,5.0,13.0
4522,1006,843,5,20,9,5.0,14.0
4523,1006,844,15,9,\N,15.0,9.0
4524,1006,845,3,14,13,3.0,17.0
4525,1007,1,131,3,4,131.0,3.0
4526,1007,4,1,12,\N,1.0,12.0
4527,1007,8,6,6,3,6.0,6.0
4528,1007,20,6,4,2,6.0,4.0
4529,1007,154,210,18,16,210.0,16.0
4530,1007,807,4,7,6,4.0,7.0
4531,1007,815,10,13,\N,10.0,13.0
4532,1007,817,9,1,\N,9.0,1.0
4533,1007,822,131,5,5,131.0,5.0
4534,1007,825,210,16,15,210.0,18.0
4535,1007,828,15,10,9,15.0,10.0
4536,1007,830,9,2,1,9.0,2.0
4537,1007,832,4,8,\N,4.0,8.0
4538,1007,838,1,15,8,1.0,17.0
4539,1007,839,10,11,11,10.0,11.0
4540,1007,840,3,17,12,3.0,19.0
4541,1007,842,5,20,10,5.0,15.0
4542,1007,843,5,14,14,5.0,14.0
4543,1007,844,15,9,7,15.0,9.0
4544,1007,845,3,19,13,3.0,20.0
4545,1008,1,131,1,1,131.0,1.0
4546,1008,4,1,17,17,1.0,18.0
4547,1008,8,6,4,3,6.0,4.0
4548,1008,20,6,2,6,6.0,2.0
4549,1008,154,210,8,8,210.0,9.0
4550,1008,807,4,13,\N,4.0,14.0
4551,1008,815,10,12,10,10.0,12.0
4552,1008,817,9,11,4,9.0,6.0
4553,1008,822,131,3,5,131.0,3.0
4554,1008,825,210,10,9,210.0,11.0
4555,1008,828,15,6,\N,15.0,7.0
4556,1008,830,9,5,2,9.0,5.0
4557,1008,832,4,15,12,4.0,16.0
4558,1008,838,1,20,14,1.0,20.0
4559,1008,839,10,18,15,10.0,13.0
4560,1008,840,3,19,18,3.0,19.0
4561,1008,842,5,9,13,5.0,10.0
4562,1008,843,5,16,11,5.0,17.0
4563,1008,844,15,7,7,15.0,8.0
4564,1008,845,3,14,16,3.0,15.0
4565,1009,1,131,1,1,131.0,1.0
4566,1009,4,1,15,11,1.0,15.0
4567,1009,8,6,4,\N,6.0,4.0
4568,1009,20,6,3,2,6.0,3.0
4569,1009,154,210,7,9,210.0,7.0
4570,1009,807,4,10,\N,4.0,10.0
4571,1009,815,10,14,8,10.0,14.0
4572,1009,817,9,5,4,9.0,5.0
4573,1009,822,131,2,5,131.0,2.0
4574,1009,825,210,13,10,210.0,13.0
4575,1009,828,15,12,\N,15.0,12.0
4576,1009,830,9,6,3,9.0,6.0
4577,1009,832,4,11,6,4.0,11.0
4578,1009,838,1,18,14,1.0,18.0
4579,1009,839,10,9,\N,10.0,9.0
4580,1009,840,3,20,13,3.0,20.0
4581,1009,842,5,17,\N,5.0,17.0
4582,1009,843,5,16,12,5.0,16.0
4583,1009,844,15,8,7,15.0,8.0
4584,1009,845,3,19,15,3.0,19.0
4585,1010,1,131,1,2,131.0,1.0
4586,1010,8,51,9,8,51.0,9.0
4587,1010,9,3,20,17,3.0,20.0
4588,1010,20,6,3,4,6.0,3.0
4589,1010,154,210,6,\N,210.0,6.0
4590,1010,807,4,11,7,4.0,11.0
4591,1010,815,211,10,13,211.0,10.0
4592,1010,817,4,12,\N,4.0,12.0
4593,1010,822,131,2,1,131.0,2.0
4594,1010,825,210,7,6,210.0,7.0
4595,1010,826,5,15,10,5.0,15.0
4596,1010,830,9,4,3,9.0,4.0
4597,1010,832,1,18,\N,1.0,18.0
4598,1010,840,211,16,9,211.0,16.0
4599,1010,841,51,14,15,51.0,14.0
4600,1010,842,9,17,11,9.0,17.0
4601,1010,844,6,5,5,6.0,5.0
4602,1010,846,1,8,12,1.0,8.0
4603,1010,847,3,19,16,3.0,19.0
4604,1010,848,5,13,14,5.0,13.0
4605,1011,1,131,3,1,131.0,3.0
4606,1011,8,51,8,7,51.0,9.0
4607,1011,9,3,20,16,3.0,20.0
4608,1011,20,6,2,5,6.0,2.0
4609,1011,154,210,11,\N,210.0,8.0
4610,1011,807,4,17,\N,4.0,17.0
4611,1011,815,211,14,10,211.0,14.0
4612,1011,817,4,10,\N,4.0,11.0
4613,1011,822,131,4,2,131.0,4.0
4614,1011,825,210,6,13,210.0,6.0
4615,1011,826,5,15,12,5.0,15.0
4616,1011,830,9,5,4,9.0,5.0
4617,1011,832,1,7,\N,1.0,7.0
4618,1011,840,211,18,14,211.0,18.0
4619,1011,841,51,16,11,51.0,16.0
4620,1011,842,9,13,8,9.0,13.0
4621,1011,844,6,1,3,6.0,1.0
4622,1011,846,1,9,6,1.0,10.0
4623,1011,847,3,19,15,3.0,19.0
4624,1011,848,5,12,9,5.0,12.0
4625,1012,1,131,2,1,131.0,2.0
4626,1012,8,51,13,9,51.0,13.0
4627,1012,9,3,18,17,3.0,18.0
4628,1012,20,6,3,3,6.0,3.0
4629,1012,154,210,10,11,210.0,10.0
4630,1012,807,4,8,\N,4.0,8.0
4631,1012,815,211,12,8,211.0,12.0
4632,1012,817,4,7,7,4.0,7.0
4633,1012,822,131,1,2,131.0,1.0
4634,1012,825,210,9,13,210.0,9.0
4635,1012,826,5,11,\N,5.0,11.0
4636,1012,830,9,5,4,9.0,5.0
4637,1012,832,1,14,14,1.0,14.0
4638,1012,840,211,16,12,211.0,16.0
