,RaceId,DriverId,ConstructorId,GridNumber,DriverPosition
21755,882,1,131,1,3
21771,882,3,131,4,\N
21753,882,4,6,3,1
21754,882,8,208,2,2
21758,882,13,6,5,6
21773,882,16,10,13,\N
21772,882,17,9,22,\N
21757,882,18,1,8,5
21756,882,20,9,9,4
21761,882,154,208,6,9
21762,882,807,15,10,10
21766,882,813,3,14,14
21760,882,814,10,11,8
21763,882,815,1,12,11
21759,882,817,5,7,7
21764,882,818,5,15,12
21768,882,819,207,20,16
21769,882,820,206,19,17
21774,882,821,15,17,\N
21765,882,822,3,16,13
21770,882,823,207,21,18
21767,882,824,206,18,15
21779,883,1,131,9,5
21783,883,3,131,1,9
21782,883,4,6,3,8
21776,883,8,208,8,2
21789,883,13,6,4,15
21787,883,16,10,6,13
21781,883,17,9,7,7
21784,883,18,1,10,10
21775,883,20,9,2,1
21777,883,154,208,11,3
21786,883,807,15,14,12
21785,883,813,3,17,11
21778,883,814,10,5,4
21780,883,815,1,12,6
21790,883,817,5,13,16
21796,883,818,5,16,\N
21791,883,819,207,18,17
21794,883,820,206,21,20
21792,883,821,15,22,18
21788,883,822,3,15,14
21795,883,823,207,20,21
21793,883,824,206,19,19
21808,884,1,131,2,12
21802,884,3,131,1,6
21797,884,4,6,5,1
21798,884,8,208,4,2
21799,884,13,6,9,3
21809,884,16,10,13,13
21801,884,17,9,7,5
21804,884,18,1,14,8
21800,884,20,9,3,4
21818,884,154,208,6,22
21811,884,807,15,15,15
21810,884,813,3,17,14
21803,884,814,10,10,7
21805,884,815,1,8,9
21806,884,817,5,11,10
21816,884,818,5,12,20
21813,884,819,207,22,17
21815,884,820,206,21,19
21807,884,821,15,19,11
21812,884,822,3,16,16
21817,884,823,207,18,21
21814,884,824,206,20,18
21822,885,1,131,2,4
21819,885,3,131,1,1
21825,885,4,6,6,7
21828,885,8,208,5,10
21839,885,13,6,21,\N
21823,885,16,10,8,5
21821,885,17,9,4,3
21824,885,18,1,9,6
21820,885,20,9,3,2
21835,885,154,208,13,\N
21829,885,807,15,11,11
21838,885,813,3,16,\N
21827,885,814,10,17,9
21834,885,815,1,7,16
21836,885,817,5,12,\N
21826,885,818,5,10,8
21840,885,819,207,18,\N
21832,885,820,206,22,14
21831,885,821,15,19,13
21830,885,822,3,14,12
21833,885,823,207,15,15
21837,885,824,206,20,\N
21843,886,1,131,2,3
21845,886,3,131,4,5
21842,886,4,6,6,2
21849,886,8,208,10,9
21848,886,13,6,16,8
21850,886,16,10,8,10
21844,886,17,9,5,4
21852,886,18,1,14,12
21841,886,20,9,1,1
21853,886,154,208,22,13
21861,886,807,15,9,\N
21856,886,813,3,13,16
21847,886,814,10,17,7
21851,886,815,1,12,11
21855,886,817,5,11,15
21846,886,818,5,7,6
21858,886,819,207,18,18
21859,886,820,206,20,19
21860,886,821,15,15,20
21854,886,822,3,3,14
21862,886,823,207,21,\N
21857,886,824,206,19,17
21866,887,1,131,1,4
21863,887,3,131,2,1
21865,887,4,6,9,3
21867,887,8,208,8,5
21868,887,13,6,11,6
21869,887,16,10,6,7
21864,887,17,9,4,2
21875,887,18,1,10,13
21883,887,20,9,3,\N
21881,887,154,208,7,19
21872,887,807,15,14,10
21873,887,813,3,15,11
21871,887,814,10,21,9
21882,887,815,1,13,20
21870,887,817,5,5,8
21884,887,818,5,12,\N
21877,887,819,207,18,15
21879,887,820,206,20,17
21876,887,821,15,17,14
21874,887,822,3,16,12
21880,887,823,207,22,18
21878,887,824,206,19,16
21889,888,1,131,1,5
21893,888,3,131,11,9
21888,888,4,6,8,4
21886,888,8,208,4,2
21906,888,13,6,7,\N
21897,888,16,10,15,13
21891,888,17,9,3,7
21890,888,18,1,9,6
21885,888,20,9,2,1
21887,888,154,208,5,3
21894,888,807,15,10,10
21899,888,813,3,18,15
21895,888,814,10,12,11
21892,888,815,1,13,8
21896,888,817,5,6,12
21904,888,818,5,16,\N
21901,888,819,207,22,17
21903,888,820,206,21,19
21898,888,821,15,14,14
21900,888,822,3,17,16
21902,888,823,207,20,18
21905,888,824,206,19,\N
21907,890,1,131,1,1
21925,890,3,131,4,19
21911,890,4,6,5,5
21908,890,8,208,6,2
21914,890,13,6,7,8
21928,890,16,10,11,\N
21910,890,17,9,10,4
21913,890,18,1,13,7
21909,890,20,9,2,3
21912,890,154,208,3,6
21917,890,807,15,12,11
21916,890,813,3,15,10
21924,890,814,10,18,18
21915,890,815,1,9,9
21919,890,817,5,8,13
21918,890,818,5,14,12
21921,890,819,207,19,15
21923,890,820,206,22,17
21927,890,821,15,17,\N
21926,890,822,3,16,\N
21920,890,823,207,20,14
21922,890,824,206,21,16
21931,891,1,131,1,3
21932,891,3,131,4,4
21930,891,4,6,9,2
21949,891,8,208,8,\N
21935,891,13,6,10,7
21937,891,16,10,12,9
21933,891,17,9,3,5
21934,891,18,1,6,6
21929,891,20,9,2,1
21936,891,154,208,7,8
21941,891,807,15,11,13
21945,891,813,3,17,17
21948,891,814,10,5,\N
21939,891,815,1,13,11
21938,891,817,5,19,10
21940,891,818,5,18,12
21950,891,819,207,22,\N
21947,891,820,206,16,19
21942,891,821,15,21,14
21943,891,822,3,20,15
21944,891,823,207,14,16
21946,891,824,206,15,18
21959,892,1,131,12,9
21956,892,3,131,6,6
21952,892,4,6,5,2
21961,892,8,208,11,11
21954,892,13,6,4,4
21966,892,16,10,17,16
21953,892,17,9,2,3
21960,892,18,1,9,10
21951,892,20,9,1,1
21958,892,154,208,13,8
21955,892,807,15,3,5
21964,892,813,3,14,14
21972,892,814,10,15,\N
21962,892,815,1,8,12
21957,892,817,5,7,7
21971,892,818,5,10,\N
21967,892,819,207,20,17
21970,892,820,206,22,20
21963,892,821,15,16,13
21965,892,822,3,18,15
21968,892,823,207,19,18
21969,892,824,206,21,19
21977,893,1,131,5,5
21976,893,3,131,2,4
21974,893,4,6,7,2
21975,893,8,208,13,3
21978,893,13,6,6,6
21982,893,16,10,15,10
21987,893,17,9,4,15
21979,893,18,1,8,7
21973,893,20,9,1,1
21993,893,154,208,3,\N
21981,893,807,15,11,9
21983,893,813,3,18,11
21992,893,814,10,17,20
21980,893,815,1,14,8
21994,893,817,5,9,\N
21986,893,818,5,12,14
21991,893,819,207,19,19
21989,893,820,206,22,17
21984,893,821,15,10,12
21985,893,822,3,16,13
21988,893,823,207,20,16
21990,893,824,206,21,18
21999,894,1,131,2,5
22001,894,3,131,4,7
22000,894,4,6,5,6
21996,894,8,208,9,2
22003,894,13,6,6,9
22014,894,16,10,14,20
22015,894,17,9,13,\N
22002,894,18,1,11,8
21995,894,20,9,1,1
21997,894,154,208,3,3
21998,894,807,15,7,4
22007,894,813,3,18,13
22016,894,814,10,15,\N
22004,894,815,1,10,10
22013,894,817,5,12,19
22012,894,818,5,16,18
22008,894,819,207,19,14
22011,894,820,206,21,17
22005,894,821,15,8,11
22006,894,822,3,17,12
22009,894,823,207,20,15
22010,894,824,206,22,16
22036,895,1,131,3,\N
22024,895,3,131,6,8
22020,895,4,6,8,4
22021,895,8,208,9,5
22026,895,13,6,5,10
22030,895,16,10,22,14
22018,895,17,9,1,2
22025,895,18,1,10,9
22017,895,20,9,2,1
22019,895,154,208,4,3
22022,895,807,15,7,6
22032,895,813,3,15,16
22027,895,814,10,12,11
22031,895,815,1,11,15
22029,895,817,5,16,13
22028,895,818,5,17,12
22034,895,819,207,20,18
22035,895,820,206,18,19
22023,895,821,15,14,7
22033,895,822,3,13,17
22037,895,823,207,19,\N
22038,895,824,206,21,\N
22044,896,1,131,3,6
22040,896,3,131,2,2
22049,896,4,6,8,11
22045,896,8,208,6,7
22042,896,13,6,5,4
22047,896,16,10,13,9
22058,896,17,9,4,\N
22052,896,18,1,10,14
22039,896,20,9,1,1
22041,896,154,208,17,3
22057,896,807,15,7,19
22050,896,813,3,18,12
22046,896,814,10,12,8
22043,896,815,1,9,5
22048,896,817,5,11,10
22051,896,818,5,14,13
22059,896,819,207,21,\N
22055,896,820,206,22,17
22053,896,821,15,16,15
22054,896,822,3,15,16
22060,896,823,207,20,\N
22056,896,824,206,19,18
22067,897,1,131,4,7
22063,897,3,131,3,3
22065,897,4,6,10,5
22082,897,8,208,22,\N
22068,897,13,6,7,8
22070,897,16,10,17,10
22062,897,17,9,1,2
22072,897,18,1,12,12
22061,897,20,9,2,1
22064,897,154,208,6,4
22074,897,807,15,5,14
22071,897,813,3,14,11
22066,897,814,10,11,6
22069,897,815,1,8,9
22076,897,817,5,9,16
22077,897,818,5,13,17
22079,897,819,207,19,19
22081,897,820,206,20,21
22073,897,821,15,16,13
22075,897,822,3,15,15
22078,897,823,207,18,18
22080,897,824,206,21,20
22086,898,1,131,5,4
22091,898,3,131,12,9
22087,898,4,6,6,5
22097,898,5,208,8,15
22095,898,13,6,13,13
22104,898,16,10,16,\N
22085,898,17,9,2,3
22092,898,18,1,15,10
22083,898,20,9,1,1
22084,898,154,208,3,2
22088,898,807,15,4,6
22099,898,813,3,17,17
22098,898,814,10,11,16
22089,898,815,1,7,7
22093,898,817,5,10,11
22094,898,818,5,14,12
22102,898,819,207,22,20
22103,898,820,206,21,21
22096,898,821,15,20,14
22090,898,822,3,9,8
22101,898,823,207,18,19
22100,898,824,206,19,18
22113,899,1,131,5,9
22109,899,3,131,2,5
22107,899,4,6,3,3
22118,899,5,208,11,14
22111,899,13,6,9,7
22117,899,16,10,15,13
22106,899,17,9,4,2
22108,899,18,1,14,4
22105,899,20,9,1,1
22126,899,154,208,6,\N
22112,899,807,15,10,8
22120,899,813,3,16,16
22115,899,814,10,12,11
22110,899,815,1,19,6
22114,899,817,5,7,10
22119,899,818,5,8,15
22124,899,819,207,18,\N
22123,899,820,206,22,19
22116,899,821,15,17,12
22125,899,822,3,13,\N
22122,899,823,207,20,18
22121,899,824,206,21,17
22145,900,1,131,1,\N
22127,900,3,131,3,1
22130,900,4,6,5,4
22133,900,8,6,11,7
22146,900,13,3,9,\N
22137,900,16,15,13,11
22129,900,18,1,10,3
22144,900,20,9,12,\N
22141,900,154,208,22,\N
22147,900,155,207,14,\N
22132,900,807,10,7,6
22142,900,813,208,21,\N
22136,900,815,10,16,10
22148,900,817,9,2,\N
22134,900,818,5,6,8
22139,900,820,206,17,13
22138,900,821,15,20,12
22131,900,822,3,15,5
22140,900,824,206,18,\N
22128,900,825,1,4,2
22135,900,826,5,8,9
22143,900,828,207,19,\N
22149,901,1,131,1,1
22150,901,3,131,3,2
22152,901,4,6,4,4
22160,901,8,6,6,12
22155,901,13,3,13,7
22166,901,16,15,17,\N
22154,901,18,1,10,6
22151,901,20,9,2,3
22159,901,154,208,15,11
22161,901,155,207,20,13
22153,901,807,10,7,5
22169,901,813,208,16,\N
22170,901,815,10,14,\N
22164,901,817,9,5,\N
22167,901,818,5,9,\N
22163,901,820,206,21,15
22165,901,821,15,12,\N
22156,901,822,3,18,8
22168,901,824,206,19,\N
22157,901,825,1,8,9
22158,901,826,5,11,10
22162,901,828,207,22,14
22171,902,1,131,2,1
22172,902,3,131,1,2
22179,902,4,6,9,9
22180,902,8,6,5,10
22177,902,13,3,7,7
22192,902,16,15,22,\N
22187,902,18,1,6,17
22176,902,20,9,10,6
22182,902,154,208,16,12
22185,902,155,207,18,15
22175,902,807,10,11,5
22184,902,813,208,17,14
22173,902,815,10,4,3
22174,902,817,9,13,4
22191,902,818,5,14,\N
22183,902,820,206,21,13
22189,902,821,15,15,\N
22178,902,822,3,3,8
22186,902,824,206,19,16
22188,902,825,1,8,\N
22181,902,826,5,12,11
22190,902,828,207,20,\N
22193,903,1,131,1,1
22194,903,3,131,4,2
22195,903,4,6,5,3
22200,903,8,6,11,8
22207,903,13,3,6,15
22214,903,16,15,14,\N
22203,903,18,1,12,11
22197,903,20,9,3,5
22213,903,154,208,10,\N
22210,903,155,207,18,18
22198,903,807,10,8,6
22206,903,813,208,22,14
22201,903,815,10,16,9
22196,903,817,9,2,4
22204,903,818,5,9,12
22211,903,820,206,21,19
22208,903,821,15,17,16
22199,903,822,3,7,7
22209,903,824,206,19,17
22205,903,825,1,15,13
22202,903,826,5,13,10
22212,903,828,207,20,20
22215,904,1,131,1,1
22216,904,3,131,2,2
22220,904,4,6,7,6
22221,904,8,6,6,7
22227,904,13,3,9,13
22231,904,16,15,16,17
22225,904,18,1,8,11
22218,904,20,9,15,4
22222,904,154,208,5,8
22235,904,155,207,20,\N
22224,904,807,10,10,10
22229,904,813,208,22,15
22223,904,815,10,11,9
22217,904,817,9,3,3
22236,904,818,5,21,\N
22233,904,820,206,17,19
22230,904,821,15,13,16
22219,904,822,3,4,5
22232,904,824,206,18,18
22226,904,825,1,14,12
22228,904,826,5,12,14
22234,904,828,207,19,20
22238,905,1,131,2,2
22237,905,3,131,1,1
22240,905,4,6,5,4
22248,905,8,6,6,12
22243,905,13,3,16,7
22254,905,16,15,18,\N
22242,905,18,1,12,6
22256,905,20,9,4,\N
22244,905,154,208,14,8
22249,905,155,207,20,13
22241,905,807,10,11,5
22258,905,813,208,15,\N
22257,905,815,10,10,\N
22239,905,817,9,3,3
22253,905,818,5,7,\N
22250,905,820,206,19,14
22251,905,821,15,17,\N
22252,905,822,3,13,\N
22245,905,824,206,21,9
22246,905,825,1,8,10
22255,905,826,5,9,\N
22247,905,828,207,22,11
22275,906,1,131,2,\N
22260,906,3,131,1,2
22264,906,4,6,7,6
22268,906,8,6,10,10
22270,906,13,3,5,12
22271,906,16,15,16,13
22262,906,18,1,9,4
22261,906,20,9,3,3
22273,906,154,208,14,\N
22276,906,155,207,21,\N
22263,906,807,10,11,5
22277,906,813,208,17,\N
22269,906,815,10,13,11
22259,906,817,9,6,1
22266,906,818,5,8,8
22279,906,820,206,18,\N
22272,906,821,15,22,14
22265,906,822,3,4,7
22280,906,824,206,19,\N
22267,906,825,1,12,9
22274,906,826,5,15,\N
22278,906,828,207,20,\N
22282,907,1,131,9,2
22281,907,3,131,3,1
22285,907,4,6,4,5
22290,907,8,6,8,10
22284,907,13,3,1,4
22293,907,16,15,16,13
22291,907,18,1,11,11
22301,907,20,9,12,\N
22294,907,154,208,22,14
22296,907,155,207,19,16
22289,907,807,10,10,9
22292,907,813,208,13,12
22286,907,815,10,15,6
22288,907,817,9,5,8
22300,907,818,5,14,\N
22297,907,820,206,21,17
22299,907,821,15,17,19
22283,907,822,3,2,3
22295,907,824,206,18,15
22287,907,825,1,6,7
22302,907,826,5,7,\N
22298,907,828,207,20,18
22303,908,1,131,6,1
22320,908,3,131,1,\N
22308,908,4,6,16,6
22324,908,8,6,18,\N
22323,908,13,3,15,\N
22315,908,16,15,13,13
22306,908,18,1,3,4
22307,908,20,9,2,5
22314,908,154,208,11,12
22317,908,155,207,22,15
22310,908,807,10,4,8
22319,908,813,208,20,17
22313,908,815,10,7,11
22305,908,817,9,8,3
22312,908,818,5,10,10
22318,908,820,206,17,16
22322,908,821,15,19,\N
22304,908,822,3,14,2
22316,908,824,206,12,14
22309,908,825,1,5,7
22311,908,826,5,9,9
22321,908,828,207,21,\N
22327,909,1,131,20,3
22325,909,3,131,1,1
22329,909,4,6,7,5
22335,909,8,6,12,11
22346,909,13,3,3,\N
22343,909,16,15,15,\N
22332,909,18,1,11,8
22328,909,20,9,6,4
22345,909,154,208,14,\N
22340,909,155,207,19,16
22331,909,807,10,9,7
22336,909,813,208,18,12
22334,909,815,10,10,10
22330,909,817,9,5,6
22337,909,818,5,13,13
22341,909,820,206,21,17
22338,909,821,15,16,14
22326,909,822,3,2,2
22339,909,824,206,17,15
22333,909,825,1,4,9
22344,909,826,5,8,\N
22342,909,828,207,22,18
22349,910,1,131,22,3
22350,910,3,131,1,4
22348,910,4,6,5,2
22352,910,8,6,16,6
22351,910,13,3,6,5
22357,910,16,15,11,11
22356,910,18,1,7,10
22353,910,20,9,2,7
22367,910,154,208,14,\N
22364,910,155,207,17,\N
22366,910,807,10,9,\N
22359,910,813,208,20,13
22365,910,815,10,12,\N
22347,910,817,9,4,1
22355,910,818,5,8,9
22362,910,820,206,18,16
22363,910,821,15,13,\N
22354,910,822,3,3,8
22361,910,824,206,15,15
22358,910,825,1,21,12
22360,910,826,5,10,14
22368,910,828,207,19,\N
22387,911,1,131,2,\N
22370,911,3,131,1,2
22375,911,4,6,4,7
22372,911,8,6,8,4
22381,911,13,3,9,13
22382,911,16,15,14,14
22374,911,18,1,10,6
22373,911,20,9,3,5
22388,911,154,208,15,\N
22378,911,807,10,18,10
22389,911,813,208,17,\N
22376,911,815,10,13,8
22369,911,817,9,5,1
22379,911,818,5,12,11
22384,911,820,206,19,16
22383,911,821,15,20,15
22371,911,822,3,6,3
22386,911,824,206,16,18
22380,911,825,1,7,12
22377,911,826,5,11,9
22390,911,827,207,21,\N
22385,911,828,207,22,17
22391,912,1,131,1,1
22392,912,3,131,2,2
22411,912,4,6,7,\N
22399,912,8,6,11,9
22393,912,13,3,4,3
22405,912,16,15,14,15
22398,912,18,1,6,8
22396,912,20,9,8,6
22406,912,154,208,17,16
22407,912,155,207,18,17
22402,912,807,10,13,12
22404,912,813,208,16,14
22397,912,815,10,10,7
22395,912,817,9,9,5
22403,912,818,5,12,13
22412,912,820,206,20,\N
22409,912,821,15,15,19
22394,912,822,3,3,4
22408,912,824,206,19,18
22400,912,825,1,5,10
22401,912,826,5,21,11
22410,912,828,207,22,20
22413,913,1,131,1,1
22433,913,3,131,2,\N
22416,913,4,6,5,4
22420,913,8,6,7,8
22417,913,13,3,6,5
22431,913,16,15,17,\N
22430,913,18,1,11,\N
22414,913,20,9,4,2
22425,913,154,208,16,13
22434,913,155,207,20,\N
22421,913,807,10,13,9
22424,913,813,208,18,12
22419,913,815,10,15,7
22415,913,817,9,3,3
22418,913,818,5,12,6
22429,913,820,206,21,17
22432,913,821,15,14,\N
22423,913,822,3,8,11
22428,913,824,206,19,16
22422,913,825,1,9,10
22426,913,826,5,10,14
22427,913,828,207,22,15
22435,914,1,131,2,1
22436,914,3,131,1,2
22456,914,4,6,5,\N
22446,914,8,6,10,12
22441,914,13,3,4,7
22455,914,16,15,14,21
22439,914,18,1,8,5
22437,914,20,9,9,3
22449,914,154,208,16,15
22453,914,155,207,19,19
22442,914,807,10,13,8
22450,914,813,208,22,16
22444,914,815,10,11,10
22438,914,817,9,6,4
22443,914,818,5,20,9
22452,914,820,206,21,18
22447,914,821,15,15,13
22440,914,822,3,3,6
22454,914,824,206,18,20
22448,914,825,1,7,14
22445,914,826,5,12,11
22451,914,828,207,17,17
22457,915,1,131,1,1
22458,915,3,131,2,2
22462,915,4,6,7,6
22465,915,8,6,8,9
22467,915,13,3,18,11
22472,915,16,15,14,16
22460,915,18,1,4,4
22464,915,20,9,10,8
22473,915,154,208,15,17
22476,915,155,207,19,\N
22468,915,807,10,17,12
22474,915,813,208,21,18
22466,915,815,10,12,10
22463,915,817,9,6,7
22469,915,818,5,9,13
22477,915,820,206,20,\N
22471,915,821,15,13,15
22459,915,822,3,3,3
22461,915,825,1,11,5
22470,915,826,5,5,14
22475,915,828,207,16,19
22478,916,1,131,2,1
22479,916,3,131,1,2
22483,916,4,6,6,6
22490,916,8,6,8,13
22481,916,13,3,4,4
22495,916,16,15,9,\N
22489,916,18,1,12,12
22484,916,20,9,18,7
22488,916,154,208,16,11
22493,916,807,10,13,\N
22487,916,813,208,10,9
22494,916,815,10,11,\N
22480,916,817,9,5,3
22486,916,818,5,14,10
22491,916,821,15,15,14
22482,916,822,3,3,5
22485,916,825,1,7,8
22492,916,826,5,17,15
22497,917,1,131,2,2
22496,917,3,131,1,1
22501,917,4,6,8,6
22502,917,8,6,10,7
22498,917,13,3,3,3
22511,917,16,15,13,16
22499,917,18,1,5,4
22500,917,20,9,6,5
22512,917,154,208,14,17
22503,917,807,10,12,8
22507,917,813,208,16,12
22510,917,815,10,18,15
22513,917,817,9,9,\N
22508,917,818,5,15,13
22509,917,821,15,11,14
22505,917,822,3,4,10
22504,917,825,1,7,9
22506,917,826,5,17,11
22514,918,1,131,2,1
22527,918,3,131,1,14
22522,918,4,6,8,9
22523,918,8,6,7,10
22515,918,13,3,4,2
22529,918,16,15,13,16
22518,918,18,1,6,5
22521,918,20,9,19,8
22526,918,154,208,18,13
22531,918,155,207,16,\N
22519,918,807,10,12,6
22532,918,813,208,15,\N
22520,918,815,10,11,7
22517,918,817,9,20,4
22525,918,818,5,10,12
22528,918,821,15,14,15
22516,918,822,3,3,3
22524,918,825,1,9,11
22533,918,826,5,5,\N
22530,918,829,207,17,17
22534,926,1,131,1,1
22535,926,3,131,2,2
22545,926,8,6,5,\N
22537,926,13,3,3,4
22544,926,18,1,16,11
22536,926,20,6,4,3
22547,926,154,208,8,\N
22540,926,807,10,13,7
22548,926,813,208,9,\N
22543,926,815,10,14,10
22539,926,817,9,6,6
22551,926,822,3,0,\N
22550,926,825,1,17,\N
22549,926,826,9,12,\N
22541,926,828,15,15,8
22546,926,830,5,11,\N
22538,926,831,15,10,5
22542,926,832,5,7,9
22553,927,1,131,1,2
22554,927,3,131,3,3
22569,927,4,1,18,\N
22555,927,8,6,11,4
22557,927,13,3,7,6
22568,927,18,1,17,\N
22552,927,20,6,2,1
22562,927,154,208,10,11
22565,927,807,10,13,14
22567,927,813,208,12,\N
22564,927,815,10,14,13
22561,927,817,9,4,10
22556,927,822,3,8,5
22560,927,826,9,5,9
22570,927,828,15,9,\N
22571,927,829,209,0,\N
22558,927,830,5,6,7
22563,927,831,15,16,12
22559,927,832,5,15,8
22566,927,833,209,19,15
22572,928,1,131,1,1
22573,928,3,131,2,2
22583,928,4,1,18,12
22575,928,8,6,6,4
22576,928,13,3,4,5
22585,928,18,1,17,14
22574,928,20,6,3,3
22578,928,154,208,8,7
22591,928,807,10,16,\N
22589,928,813,208,11,\N
22582,928,815,10,15,11
22580,928,817,9,7,9
22577,928,822,3,5,6
22590,928,826,9,12,\N
22581,928,828,15,10,10
22586,928,829,209,19,15
22588,928,830,5,13,17
22579,928,831,15,9,8
22584,928,832,5,14,13
22587,928,833,209,20,16
22592,929,1,131,1,1
22594,929,3,131,3,3
22602,929,4,1,14,11
22593,929,8,6,4,2
22601,929,13,3,6,10
22611,929,18,1,20,\N
22596,929,20,6,2,5
22598,929,154,208,10,7
22604,929,807,10,8,13
22606,929,813,208,16,15
22599,929,815,10,11,8
22597,929,817,9,7,6
22595,929,822,3,5,4
22600,929,826,9,17,9
22605,929,828,15,13,14
22607,929,829,209,18,16
22609,929,830,5,15,\N
22603,929,831,15,12,12
22610,929,832,5,9,\N
22608,929,833,209,19,17
22613,930,1,131,2,2
22612,930,3,131,1,1
22631,930,4,1,13,\N
22616,930,8,6,7,5
22617,930,13,3,9,6
22627,930,18,1,14,16
22614,930,20,6,3,3
22619,930,154,208,11,8
22626,930,807,10,17,15
22630,930,813,208,12,\N
22624,930,815,10,18,13
22618,930,817,9,10,7
22615,930,822,3,4,4
22621,930,826,9,8,10
22625,930,828,15,16,14
22628,930,829,209,19,17
22622,930,830,5,6,11
22623,930,831,15,15,12
22620,930,832,5,5,9
22629,930,833,209,20,18
22634,931,1,131,1,3
22632,931,3,131,2,1
22650,931,4,1,13,\N
22637,931,8,6,6,6
22646,931,13,3,12,15
22639,931,18,1,10,8
22633,931,20,6,3,2
22643,931,154,208,15,12
22642,931,807,10,11,11
22651,931,813,208,8,\N
22638,931,815,10,7,7
22636,931,817,9,4,5
22645,931,822,3,16,14
22635,931,826,9,5,4
22644,931,828,15,17,13
22648,931,829,209,18,17
22649,931,830,5,9,\N
22640,931,831,15,14,9
22641,931,832,5,0,10
22647,931,833,209,19,16
22652,932,1,131,1,1
22653,932,3,131,2,2
22671,932,4,1,13,\N
22655,932,8,6,3,4
22657,932,13,3,15,6
22670,932,18,1,20,\N
22656,932,20,6,18,5
22661,932,154,208,5,10
22659,932,807,10,7,8
22658,932,813,208,6,7
22662,932,815,10,10,11
22664,932,817,9,9,13
22654,932,822,3,4,3
22660,932,826,9,8,9
22665,932,828,15,12,14
22668,932,829,209,17,17
22666,932,830,5,19,15
22667,932,831,15,14,16
22663,932,832,5,11,12
22669,932,833,209,16,\N
22673,933,1,131,1,2
22672,933,3,131,2,1
22691,933,4,1,19,\N
22690,933,8,6,14,\N
22674,933,13,3,4,3
22688,933,18,1,20,\N
22675,933,20,6,3,4
22686,933,154,208,9,\N
22677,933,807,10,5,6
22678,933,813,208,10,7
22680,933,815,10,13,9
22681,933,817,9,18,10
22676,933,822,3,6,5
22683,933,826,9,15,12
22684,933,828,15,11,13
22689,933,829,209,17,\N
22679,933,830,5,7,8
22682,933,831,15,8,11
22687,933,832,5,12,\N
22685,933,833,209,16,14
22692,934,1,131,1,1
22693,934,3,131,2,2
22701,934,4,1,17,10
22699,934,8,6,5,8
22695,934,13,3,3,4
22709,934,18,1,18,\N
22694,934,20,6,6,3
22710,934,154,208,12,\N
22698,934,807,10,9,7
22708,934,813,208,14,\N
22700,934,815,10,11,9
22706,934,817,9,10,\N
22696,934,822,3,4,5
22697,934,826,9,7,6
22702,934,828,15,15,11
22704,934,829,209,19,13
22707,934,830,5,13,\N
22711,934,831,15,16,\N
22705,934,832,5,8,\N
22703,934,833,209,20,12
22717,936,1,131,1,6
22719,936,3,131,2,8
22716,936,4,1,15,5
22729,936,8,6,5,\N
22723,936,13,3,8,12
22720,936,18,1,16,9
22712,936,20,6,3,1
22718,936,154,208,10,7
22731,936,807,10,11,\N
22725,936,813,208,14,14
22730,936,815,10,13,\N
22714,936,817,9,4,3
22724,936,822,3,6,13
22713,936,826,9,7,2
22721,936,828,15,17,10
22727,936,829,209,20,16
22715,936,830,5,9,4
22722,936,831,15,18,11
22728,936,832,5,12,\N
22726,936,833,209,19,15
22732,937,1,131,1,1
22733,937,3,131,2,2
22744,937,4,1,20,13
22738,937,8,6,16,7
22737,937,13,3,6,6
22745,937,18,1,19,14
22743,937,20,6,8,12
22734,937,154,208,9,3
22751,937,807,10,11,\N
22750,937,813,208,7,\N
22736,937,815,10,4,5
22749,937,817,9,5,\N
22740,937,822,3,3,9
22735,937,826,9,12,4
22741,937,828,15,13,10
22747,937,829,209,15,16
22739,937,830,5,18,8
22742,937,831,15,14,11
22748,937,832,5,10,\N
22746,937,833,209,17,15
22752,938,1,131,1,1
22768,938,3,131,4,17
22769,938,4,1,16,18
22756,938,8,6,2,5
22754,938,13,3,5,3
22765,938,18,1,15,14
22753,938,20,6,3,2
22770,938,154,208,8,\N
22758,938,807,10,9,7
22771,938,813,208,10,\N
22757,938,815,10,7,6
22759,938,817,9,19,8
22755,938,822,3,6,4
22761,938,826,9,18,10
22760,938,828,15,12,9
22766,938,829,209,13,15
22763,938,830,5,20,12
22764,938,831,15,17,13
22762,938,832,5,17,11
22767,938,833,209,14,16
22789,939,1,131,5,\N
22775,939,3,131,6,4
22788,939,4,1,12,\N
22774,939,8,6,3,3
22790,939,13,3,9,\N
22787,939,18,1,15,\N
22772,939,20,6,1,1
22784,939,154,208,10,13
22791,939,807,10,11,\N
22783,939,813,208,18,12
22778,939,815,10,13,7
22773,939,817,9,2,2
22776,939,822,3,7,5
22777,939,826,9,4,6
22782,939,828,15,17,11
22786,939,829,209,19,15
22779,939,830,5,8,8
22781,939,831,15,16,10
22780,939,832,5,14,9
22785,939,834,209,20,14
22792,940,1,131,2,1
22793,940,3,131,1,2
22802,940,4,1,12,11
22795,940,8,6,6,4
22808,940,13,3,5,17
22807,940,18,1,14,16
22794,940,20,6,4,3
22798,940,154,208,8,7
22797,940,807,10,13,6
22799,940,813,208,11,8
22803,940,815,10,9,12
22806,940,817,9,7,15
22796,940,822,3,3,5
22804,940,826,9,20,13
22805,940,828,15,15,14
22810,940,829,209,18,19
22800,940,830,5,17,9
22811,940,831,15,16,\N
22801,940,832,5,10,10
22809,940,834,209,19,18
22812,941,1,131,2,1
